age,time_on_site_minutes,pages_viewed,past_purchases,cart_value,will_purchase
50,0.1551290929509948,6,1,57.31240004586,1
64,10.280513652526324,5,1,42.628230972908966,0
57,3.745690942250484,4,2,190.98885042253818,1
60,5.005759973254879,6,1,100.53884407319069,1
29,5.170732122864523,7,0,3.0798575329403284,1
61,8.568378764436172,5,1,64.68922596155609,1
53,2.0278804875296275,4,3,20.49825682806016,1
21,6.60349180642517,10,1,57.298200131200936,0
22,3.7600092641064915,1,1,48.01534242274989,0
54,7.884708751658599,3,2,34.96331915214681,1
25,23.306604064444407,6,4,95.84897916569295,1
59,1.119788271804443,2,2,61.66834033196387,0
45,26.152024181429216,7,5,110.16193281135797,1
48,0.4705213845431617,2,3,16.536699034620504,0
26,0.01160118787694962,4,0,21.39531630273493,1
46,0.22583384793039826,9,2,48.63661937195581,1
31,2.0910985521695564,7,1,169.75744159639976,1
57,5.0106911686705295,3,2,23.227494345512252,0
58,0.35763866242722864,4,0,1.6413297617747653,0
39,0.028409630712350704,6,1,29.51941830765808,0
28,13.830332468155147,3,2,39.25540066293091,1
40,8.627798279814183,4,3,80.71935916963355,0
18,8.28220661140038,4,1,65.20816500888849,1
63,10.78914670243943,2,0,167.14078350211614,1
54,6.0204352671289865,6,3,76.3198530052867,0
38,0.5513300271027988,1,2,17.735874269702915,0
43,2.546635303145144,3,0,51.274640703810256,1
63,6.421387903960527,6,3,55.77386434092346,1
53,1.6448435188805601,5,4,311.2459239224674,1
40,5.814256099615859,5,4,7.467821022067148,1
18,0.12401764107812854,4,3,10.617939739652023,1
57,1.8274061779032924,3,1,8.451334959029602,0
32,3.9828848760447495,4,1,44.465416918046586,0
38,4.999582362650327,6,1,7.26869465117417,1
64,4.302396190183364,4,2,53.356801573302285,0
26,5.982607771068768,2,0,81.4244241002057,1
26,0.030536801275558162,2,1,28.35154144446935,1
27,0.5320342030886,3,0,41.126938487745996,1
43,10.160662455914276,1,3,121.93289033995723,1
58,5.724568905178717,3,2,42.148054274256666,0
52,0.5991661694951417,3,1,11.697938275759922,0
42,9.228157398720958,7,0,21.01831394053937,1
43,1.386884882903985,5,1,37.73472800413607,1
28,3.252928387585556,6,2,8.414878834699111,1
55,0.784418380468672,3,2,47.40453097583069,0
19,6.191269664671321,12,3,359.51200297425714,1
24,5.495878552015671,7,0,52.8545618787412,0
35,1.1856575865192391,1,1,23.293500741837132,0
44,9.953519728742405,2,1,20.154383698362828,1
51,2.565023516345023,3,1,134.12155158316224,0
44,1.7301948991377953,5,3,102.59687957800365,1
34,0.826316927810729,8,0,31.966921548097147,0
60,1.547375882270635,5,2,21.80249693448744,0
61,0.1113656806995411,5,3,61.973830842752506,1
41,4.376433679059314,4,0,18.88051956490764,0
42,9.233108666530635,4,2,6.357772808942445,1
24,3.9812229553283536,6,2,18.564215163224592,0
23,1.2376548709733224,4,2,28.484213708040805,1
41,0.17124518890237264,4,0,14.746169781930929,0
50,1.207989406883644,2,2,12.219235662423541,0
46,2.690311212762657,3,3,0.30795454926132876,1
60,7.127493088998669,7,2,49.82663295132668,1
39,1.0403071309390768,5,0,47.654082469754364,0
43,6.361105717991229,1,1,10.414301015095855,0
45,10.084530189409586,4,1,143.8087156437439,1
38,3.0251948009416423,3,1,26.345286067466052,0
24,8.613928755615255,4,2,1.2904827833231263,0
34,4.044556443508444,4,1,12.408449414002522,1
37,5.068013579624063,2,1,58.89373123960635,0
58,3.7356779949128196,1,2,11.258523882771948,0
37,3.1103943444611017,2,1,2.771008801283269,0
39,1.3371326522524054,3,2,48.07829560026834,1
45,1.8062416401122225,1,2,36.527375802120204,0
57,1.7122411191872486,5,0,71.62023155146792,1
24,4.14241735893005,4,3,74.05913697445867,1
18,0.6389037566529467,4,2,160.8629239085993,0
49,12.432040323878113,7,1,2.9353800497637446,1
30,6.376541110077911,4,2,1.9884930259028137,1
47,2.566189579298568,1,1,217.90397559034594,0
40,0.8635840194756597,3,0,51.760453388135815,0
36,10.685021492134323,5,1,62.828354190609026,0
49,8.680056132260242,4,2,5.072963423368501,0
47,6.395665288180111,4,3,3.6184652712340504,1
46,1.5841611832100027,6,3,8.732766513379966,1
62,2.574558447149515,4,0,27.860549334238577,0
46,0.5420940064278567,3,1,5.836589698959337,0
47,1.0476798092331117,1,0,29.55965966653552,0
33,7.63967299021655,2,2,41.22386738030085,1
57,6.277009817795656,1,3,0.01665116656111986,0
36,4.5006816358907145,5,4,6.0657801235412245,1
35,11.303700953568116,4,1,23.51579924261376,1
18,4.37654196480529,5,2,2.7402248196487644,0
31,3.1458690951337593,2,0,7.1663303780257035,0
64,2.0803866931091015,2,0,13.185023218892479,0
19,14.104569454520405,4,1,28.07099445705836,1
45,0.4316878104023001,3,2,62.734751324823854,1
47,13.360089080734168,5,2,7.117860538621404,1
55,8.764078393158496,6,0,66.96263326188088,0
21,0.6959076203325775,2,2,96.5720224964761,1
18,4.161866445863712,3,0,52.702806173947906,0
25,10.070066397986546,1,0,2.23552388091463,0
46,4.240931516762468,3,2,29.049323758035676,1
56,11.886533581768543,4,3,53.95019013338009,1
20,14.322100679679705,4,3,192.01567212496445,1
49,2.7442344749511207,7,0,151.6285149701376,0
27,2.368561781649893,2,1,25.18448678090926,0
27,13.769514294925768,5,0,47.84666215443405,1
36,5.6218057346240755,4,3,110.73564686975865,0
63,0.6166193715366599,3,3,88.90651273112489,0
51,0.21606043645691467,1,0,32.640761379345896,0
50,4.1577842747771285,2,2,15.13919877485039,1
40,13.308526938868031,5,1,7.372820390697887,1
45,9.29747395043238,4,0,33.469594754537695,0
49,5.632709776234473,1,2,64.15907604143428,1
24,0.7489766758243604,5,4,174.9455491754767,0
46,1.466699463863661,2,1,98.95806115626583,0
25,10.417698701282985,4,2,11.422942328057003,1
18,1.009401357536366,6,0,63.608679269694115,0
20,1.631694620227386,6,4,17.061263490514484,1
41,0.6940157551863336,7,2,57.51727258396239,1
40,5.636729332857351,7,1,54.80160009277499,1
25,14.410438312499053,5,1,15.902294665914848,1
64,1.5664904388047036,10,1,13.354028753942057,0
54,3.2256590380336108,4,1,5.4872703511624765,0
20,5.030253136245966,2,0,2.5930747262195455,0
50,37.67789825173169,6,1,97.7554873946771,1
45,0.5535856559112821,4,2,2.5567387494650116,0
64,3.4514642851565354,3,4,4.646415095332665,1
25,2.4316417358354303,4,4,13.6463752775106,1
51,10.042871640983766,3,2,109.31052063569047,0
52,3.231010072591831,4,1,20.24379112021912,0
49,0.588163810531553,2,1,10.647258938560627,1
41,5.031407422447406,8,2,62.860855437470086,0
31,7.365378675841229,3,2,19.21477040678742,0
49,0.014427052307371098,1,1,20.275753323517847,0
63,9.793441200902517,4,0,67.15726024730225,0
60,1.0291158445700384,3,3,14.49441292178973,0
33,4.015584451852052,3,1,113.53496831082708,1
21,2.6875380542900036,5,1,41.21084348303252,0
54,6.358650351199246,6,1,38.591309634797604,0
38,2.319404972711262,9,0,15.377387071254523,0
31,10.192003840045116,4,1,90.11908634804429,1
48,6.555866928942029,3,2,42.51924528896344,1
35,5.2165479013159946,5,4,8.451506892034153,0
24,7.954076855898138,5,0,11.552375097693611,1
27,7.012586926771656,4,0,31.5796468495534,1
24,0.1830018558417487,3,1,75.6250488294829,1
50,2.5104391638335337,2,0,140.08668596589985,0
40,13.354299372347276,2,1,54.45765298516997,0
38,0.6717973568911574,1,1,35.27548913545832,0
36,6.6798421305769295,3,0,14.432925951832656,0
36,18.36341884270382,5,1,55.86956994655956,1
53,0.26805161494720825,5,1,201.53963972627005,1
46,5.731568848210151,3,5,32.33441282284572,1
35,3.1570078545534037,2,2,8.845324969260695,1
19,4.327694077601077,3,2,5.453958924658998,0
18,0.4460216432169867,1,0,15.684616782391354,0
64,0.21979575892172157,9,0,42.133664065289636,1
22,5.496062251909462,1,0,146.68982660866197,0
37,8.666776336775472,4,1,17.774145810319073,1
28,7.616652811982459,3,0,18.22032141875873,0
59,3.924182624069989,7,1,32.809880986874866,0
19,0.5260627504495665,1,0,125.38359213827641,1
20,5.82447274755857,3,2,27.15496390318215,0
40,1.3846265623302245,5,2,12.630509991149562,0
29,12.09945574278294,7,1,8.904381525053067,0
37,9.108991543307372,1,3,30.533713190899448,1
22,6.17874458325155,4,1,80.64154202805639,1
54,14.864568624124644,5,0,17.21984603814784,1
55,0.1596303909306421,6,1,35.92557145350261,1
47,6.662828249997731,3,0,46.19199179242213,0
26,2.004199947414407,9,2,29.934633032580443,1
51,11.825808270112784,8,1,10.64049646323638,1
61,1.550832800916386,1,1,127.38956085139314,1
52,6.4523124837198145,3,3,41.6721253098991,0
39,10.50422565090579,5,4,65.30662313467157,1
61,0.21274669000677032,6,2,50.53597825663941,1
41,2.5345629450115963,8,1,311.94559609911613,1
34,7.183919514530101,3,0,30.468814738304435,0
27,3.034103344004441,2,2,27.66685964513102,0
47,1.5547714416729357,4,2,22.325283363878356,0
63,1.2410591882041793,6,1,22.44174065036484,0
40,0.7050436312054171,6,2,16.132327422069782,0
49,9.729085361905286,4,0,197.20181312140193,1
34,4.282513514243702,7,4,102.31273219549438,1
34,0.397299506394625,3,2,19.039088555397832,1
31,2.4110314879893324,5,2,18.20865241908173,0
26,2.292222675080369,2,4,5.464744881304511,0
57,1.0028707771692775,7,2,104.79109267705815,1
19,2.859142019244608,5,4,23.242132567766312,1
62,2.0180793354924247,4,1,42.503547509381455,0
42,2.0912603611233225,4,3,115.31847668872261,1
56,6.716683154067919,8,1,26.22093364333699,1
26,1.2632698178225445,1,1,82.21908054336865,0
39,5.1341559634464105,2,0,28.131007121373674,0
60,4.227409829221554,3,0,60.355709836444504,0
63,4.197719313007156,8,0,28.209949367649674,0
21,5.438470737538269,1,2,24.94148768536711,0
43,3.9745933468295163,3,0,233.93674369764392,1
46,10.57037673161446,1,2,47.382600037115665,0
62,5.628582948949489,6,2,22.895151415681365,1
51,3.958910169944559,6,2,14.908138653485628,1
40,8.852822008770719,9,3,2.0289329892201944,1
54,4.658882155537125,2,2,61.30518483874023,1
28,1.720516127983137,5,3,23.273291288973596,1
23,1.1602587978186811,4,1,86.0895195773271,0
35,0.8263062880625729,2,1,22.617495705302208,1
38,11.485760022231918,6,3,23.36669520078425,1
59,6.1917073564160106,3,3,75.52059732851599,0
53,13.853228109558454,4,1,33.614966431408696,0
58,4.62277147774754,6,0,108.09542653812085,0
55,3.206578529288686,1,1,44.59646440138203,1
51,0.3078692085735105,5,3,13.764282233220321,1
34,5.568258299165192,3,0,41.997959059338044,0
54,4.363866982472879,3,0,0.20048520321589877,1
42,23.131404071410575,3,2,18.727209372256414,1
55,1.3666529324651449,3,3,11.656685641954724,1
29,3.782963286167888,3,2,53.09297933178667,0
40,5.262805576530764,4,0,7.311358400185266,0
59,5.172432658343887,7,2,17.13137836630488,0
39,4.119623761571176,4,3,20.121627123604696,0
38,7.501303679868153,4,1,0.16493317384782213,0
44,1.146947643959007,1,2,2.39477306005011,0
48,6.466337572041194,5,2,18.634854209990863,1
23,4.8344288693397255,5,0,12.574351292516267,1
44,11.320434347837987,5,1,6.2162232586532316,1
57,9.392945045763359,3,2,8.371351039766687,1
51,1.8927555971484902,1,0,90.25347116318828,0
29,1.6164586863029198,2,2,57.493106912501965,0
62,19.99153428630956,3,2,33.0938156351927,1
24,3.746103419449538,6,1,119.77603165472736,1
27,11.844744470146132,9,1,1.4999136732372436,1
62,0.8949217998567462,7,3,21.151035692165344,0
34,5.147561921749321,5,0,86.68878975993285,0
43,8.299978107170077,5,1,49.48192968957528,1
38,14.724744256358115,4,1,200.0083907490933,1
45,2.0574672682550954,1,1,144.5820591231236,1
63,6.454578553281447,3,1,9.313014636516053,0
19,3.8697584896132584,4,1,178.75432453659045,0
60,0.3127234896448704,9,2,145.50965279253055,1
18,5.855910670563994,2,2,23.38918037183091,0
53,5.8574725410447135,6,4,203.3762473159903,1
43,13.339832344103023,6,2,1.8251164862648293,1
46,3.438932336156948,2,2,54.050980798730365,1
38,1.308453441472666,8,1,15.472381942628127,0
28,0.22793656698704398,5,3,6.932256366496324,0
57,2.686208948716412,5,0,43.08242490953174,1
28,1.7970842123857047,4,0,18.289410637522728,0
53,7.158306382985477,1,1,54.95442167202478,1
56,2.1868517889249355,1,3,38.82437996458582,0
57,14.886633138778258,4,1,24.927513829319224,1
52,16.391829287187644,4,1,10.033777965164965,1
51,4.849889581099484,7,0,45.971056005561735,0
64,13.20151061128305,5,2,88.37206715956373,1
41,7.15341237752102,1,1,45.815095160487864,1
39,3.957766790843075,5,1,47.14746624541631,1
22,0.9941327012832567,7,1,35.855332923108215,0
50,3.0679655167465274,3,3,24.570771101714584,0
53,4.114849731681219,6,3,30.57449269736666,1
64,9.974089692723284,4,1,228.0182409583926,1
37,3.2824697310344852,3,2,69.24846239457568,0
36,11.397990288807755,4,3,28.15504579549632,0
52,5.609644793993917,3,3,30.559598217590338,0
60,0.7366975110704864,2,1,34.6205733381604,0
34,26.472990782054858,4,1,53.83973087902865,1
62,3.7457594735254576,4,4,31.36406150004326,1
60,2.4867367952738926,7,4,57.94664483632494,1
51,5.3810323875372035,6,2,19.96330359347496,1
26,0.5764556064212979,3,1,26.43587261187403,1
43,5.060411530509546,4,4,99.77455461907296,1
19,3.448126951740922,3,1,19.942277393636413,0
26,2.610057009838314,5,2,166.82210022932273,1
26,15.290168752790903,5,2,9.467607498913331,1
57,3.6963714946145334,8,1,13.832478790479941,1
34,1.2366528115673423,5,2,31.151190819826663,0
18,3.071342483209882,3,2,79.82823792286244,1
42,12.590501854340264,1,2,65.7592756518514,0
60,0.9685030952530839,4,1,9.586242532389477,0
57,1.2037191494458688,3,1,13.504226143872614,0
59,0.06557598599037061,2,0,42.81425496793764,0
42,0.07145845411824245,1,2,17.489559237617385,0
56,8.841922825835573,4,3,27.437220694347808,1
52,6.586129456854641,2,4,33.33443328144926,1
20,2.1928430881310894,5,0,45.10041137676164,0
54,5.991795573496972,6,1,14.454241088187292,1
61,2.5143362647888123,5,1,8.904932903054586,0
61,15.27707127374782,2,1,25.42170659933899,1
47,17.06422699990197,6,1,4.279322807526498,0
55,2.4944340115494024,1,2,37.40817733254746,0
51,9.628348599738121,3,3,91.50583744367971,1
29,7.415987963131931,3,5,6.333501254395331,1
36,1.8553179516772915,5,4,5.980327294337902,1
54,1.3200870386379235,6,3,4.180918743259339,0
61,3.064611527948628,6,2,94.14813034581965,1
34,7.601388493324247,5,1,4.207404637601982,0
27,16.115396325883392,1,1,205.10483276330916,1
64,7.210707280980907,5,1,22.184157141173312,0
29,9.662250196356018,5,2,19.93158737509314,0
33,4.61990495846774,3,0,4.805271161666554,0
41,9.02142283426716,2,2,44.05115221650039,0
36,7.6721359430673175,1,2,44.08024171986627,0
25,2.3659277664151777,2,2,34.04174713854623,0
48,4.01470199874742,6,0,18.627162481911174,1
38,8.167452400470607,3,0,22.989271867223803,0
34,0.2357553955152104,2,2,19.320151988620715,0
40,8.253364605847999,4,0,27.769049094419067,0
54,0.9793939552843498,2,0,20.911418567636005,0
33,3.614771324455506,3,1,56.27615591346845,1
23,8.258477589857048,6,1,17.533683124362916,0
25,1.463949329613841,1,0,21.603666761988606,0
42,1.4105377902195482,3,0,28.58719173281317,1
35,2.5772180049929636,4,3,0.1984851563286452,1
42,11.251993872294053,3,0,33.871819614744105,1
29,0.0022143974692731454,7,2,14.773603673261798,0
32,11.582562992074205,4,1,2.889425240106065,1
43,0.8350392106349807,2,0,120.9679124926831,0
58,23.06922656537496,3,3,19.46128917196584,1
62,15.488492009836524,5,2,27.763721833998883,1
43,3.412769337679864,7,3,87.82246142912743,1
64,3.594584405085694,4,3,9.123416623472043,0
49,3.284552077426852,5,2,94.95904187634655,0
27,5.0453706611989215,4,1,13.829718315753867,0
33,0.47552036752055893,8,3,44.46271312236189,0
24,0.1658088597022021,2,2,57.86692751453507,1
34,0.2971734575314646,2,2,117.70125983828643,1
40,2.9382215183534295,6,1,46.77851911955348,0
43,1.6116984405279189,1,3,30.18651673284225,0
38,4.864828755985812,3,0,42.46308047058074,0
39,24.425934810019356,5,1,11.287501181955635,1
24,2.4414341495810223,4,1,58.410070596545914,0
31,4.26471679589877,2,0,10.343872727620381,0
32,2.685881328179585,1,1,40.737230447376575,1
24,9.395472709359113,1,1,52.14993873799052,0
26,11.62601497387005,3,3,114.42581639448957,1
25,10.492331336074916,3,1,29.909109923530693,0
40,18.320395442354467,4,2,74.65684908079267,1
46,0.13952465667470498,5,2,9.167934019294051,1
35,9.157165683688937,5,1,8.49178030976988,0
48,6.967041487119544,2,2,37.20076655300679,0
47,1.2983531389340206,6,1,45.35921174720073,1
56,15.6543354277031,3,0,50.02997558126439,1
52,0.8018880495636255,3,0,68.45692677845696,1
35,5.690143968225767,4,3,17.473015020551603,0
59,1.2737530196980558,4,2,48.7235053457672,1
56,2.822720236175453,2,1,10.421314227078403,0
34,6.34984899939454,5,4,12.358859789896073,1
31,4.142826239560059,3,0,3.484060150952797,0
48,2.7887287119262725,3,2,68.71840535055877,0
41,1.9751370861015647,5,2,35.36159230941663,0
52,9.152282855562488,4,2,13.602623056652622,0
61,0.776340229411082,6,2,40.623313909067065,0
62,2.8114970979147214,5,0,21.866383442695785,0
51,11.704424883512006,1,0,90.76468506396502,1
20,9.349131042018074,6,0,37.55448246286203,1
54,2.5619823050339634,4,1,1.513204772088572,0
60,7.200762363969796,4,2,210.3038881511071,1
57,8.66257303775931,4,0,3.8601745909864564,1
43,10.986056967278975,4,0,59.5295025260133,1
40,3.9318611383673896,2,1,28.746508772106388,0
61,1.1436763170288766,2,1,14.338644728636702,0
56,1.4739300723727036,4,2,56.421353407970265,1
32,1.7527165760001044,2,0,6.727873297458505,0
21,4.5045786860723105,4,1,97.68335226666431,1
46,0.1667996511811951,6,0,14.424919338158768,0
39,5.053590453122996,2,1,22.428051363072864,1
42,2.2655692473649585,4,1,50.07114419080623,0
30,1.7495025862827305,3,2,0.051492283721539314,0
35,10.5803853388431,4,1,32.00389158151237,0
50,3.0809528784719795,8,2,112.33336312709996,1
33,0.4993947542417449,4,1,57.03670032214667,0
62,8.765004930574845,4,2,24.543010366641475,1
59,0.24406742374843277,5,1,54.00293796207913,1
61,6.486826563274254,3,2,137.8904638371198,1
19,7.434027089297597,7,2,10.40076049832818,0
52,2.173974813601517,3,1,37.94384148323409,0
59,8.70878894699481,4,0,13.376823644166121,0
51,3.6248345642147974,2,0,96.28442333144275,0
47,3.111520872020088,4,2,63.83618133251828,1
30,0.23233155974462616,4,2,80.74160179210322,1
30,1.7126571380374844,2,1,143.24559856231937,0
35,13.368966452054353,4,1,13.21838396301197,0
49,2.4864545242484013,3,0,2.4972980968975094,0
49,3.9560113470371046,7,1,17.188198250538157,1
52,3.7966665337666923,4,2,25.46960830190288,1
56,4.463250555125219,3,0,49.06277474837835,0
63,0.31646158662520857,8,1,79.9013044040798,1
46,2.248466476222907,3,2,21.524016405139573,1
46,6.421004813295809,4,2,32.07491121138842,0
61,1.1192205524486192,7,4,76.96464730661083,1
33,1.138132784587567,5,1,12.765825130811729,0
61,0.050709309749963065,3,1,12.239554376512562,1
64,2.8766600747272033,10,0,44.486455522865555,1
27,10.716568333275976,5,2,28.64008979452975,0
47,0.2664814614949919,5,1,148.69541104110596,1
42,1.0605155438972027,2,1,22.08290283131674,0
56,1.8559310411713263,3,0,71.26332078898415,1
37,6.578708616038416,3,1,43.74457441539395,1
22,5.117091717447627,3,0,2.806093606143409,0
18,2.688791234842936,1,1,4.407995342668992,0
47,7.116222207135143,2,0,11.354848300371419,1
20,4.7033143159747315,3,2,7.724773295817412,0
62,11.318783806043013,5,0,19.97699655785535,0
31,8.51947787998248,4,3,43.25480589261204,1
47,1.4572030083372645,5,3,46.11073004545428,0
21,1.5834167171353566,3,1,44.30842300827874,0
35,0.6696943827020077,3,0,6.255979824320423,0
54,2.054635430827455,2,1,45.842720893324866,1
42,38.46419758366959,3,0,26.36019143761903,0
18,2.6022856964076126,4,2,116.67936943371089,1
63,1.2454387688096102,3,1,121.51194454714687,0
32,7.187577963689662,3,0,73.08837205468421,0
26,3.909575079327597,3,1,60.71919916936919,1
32,0.8102507823977465,6,1,6.105710432072428,0
41,2.395744045379787,2,3,4.424853727505288,0
21,2.67618686590914,2,3,91.89028271563149,0
29,7.008658542260479,1,0,27.844858277047805,1
54,0.10444006191632722,4,0,30.015846862973866,0
54,1.5668434809930842,6,0,94.12572169411548,1
60,3.6448698317108708,6,2,48.56784080150484,0
23,1.5656609327977482,3,1,9.886416146244148,1
56,4.950144500401609,9,0,11.850286252710827,0
63,3.2876211896288594,4,2,0.3198795021195658,0
41,2.244814763711533,2,3,62.00938492401045,0
28,14.900143795522357,2,1,33.23883852869479,1
30,5.000529282349355,1,1,149.7505395313019,1
51,0.6959734070311077,5,1,62.5904114386677,0
42,4.105944885346279,3,0,5.443481089128997,1
24,7.587299417710641,4,2,8.809507215359549,1
21,6.1633996536912985,4,3,34.83012183273032,1
25,0.9442494762663651,4,2,129.42954100672583,1
37,17.953321859064488,4,2,14.201177974543121,1
46,2.9784115801173487,2,3,87.31451264030123,1
62,0.8659667520730634,4,0,18.71812394804917,0
63,0.993448458848002,6,1,15.728495926561441,1
27,0.5170065817643674,5,4,115.83052419376662,1
60,8.135925034022527,5,1,2.4196957181521213,1
51,0.6507170876201749,2,2,54.049578284131314,1
43,0.6683727694537354,3,2,2.206347194843241,1
58,9.501345181767627,3,1,80.66320780173686,0
20,2.1125788736442304,3,1,88.42295857697019,0
23,0.15672018130629933,3,1,111.91322415158086,0
22,0.2664516963978728,3,0,10.29527799398416,0
22,0.7667492753045215,6,1,6.647901047468438,0
64,1.2001348117020556,4,1,35.01211926075803,1
40,5.470306215596158,4,2,15.847485867977301,0
26,0.8558772108376705,7,1,46.60798302738806,1
52,0.6327754396371521,1,3,36.05134059870089,1
37,7.234876678991523,5,3,7.824042725323575,0
59,5.559327891923878,5,2,67.21358919891291,0
52,2.8575177791518613,7,0,81.42705574335653,1
35,3.9848751509765035,2,1,164.9000405143815,1
34,1.8697160752438922,2,0,25.17089612968073,0
41,3.2937328294597434,4,1,20.604470180447816,1
20,3.5329116364099344,2,4,10.675917131956831,0
49,2.448887417592576,4,1,9.975322047372346,0
52,11.852832238620326,4,0,19.36063153810234,0
55,0.0809612741099957,2,2,200.36259090138086,1
30,7.620230677285029,2,1,4.839791251272815,0
64,0.6641315276632889,7,0,15.012448783884869,1
42,7.98624649492797,1,1,4.495053600159812,1
26,4.784416832204385,7,3,15.984883475040743,1
21,9.266411620272834,1,2,4.847655222500104,0
31,0.5130123109369799,4,2,35.495226879216396,0
54,4.093332454467554,6,1,28.84432324293594,0
51,3.476626557450918,7,2,9.561071999450679,0
28,6.124164062638711,4,3,9.606953186206805,1
58,3.820966706162027,5,1,49.18955825320219,0
20,3.8906347547546547,4,2,24.47941527637649,0
45,2.807051491823371,1,0,2.8917817468806337,1
46,1.8468793299193773,3,0,126.4069522038727,0
26,3.2914525845160005,3,0,25.95570104214812,0
20,0.6306080436990481,2,0,44.70782003712922,0
42,16.287217824075498,2,0,108.32058775839772,0
51,6.266003684975554,6,1,25.721522105641338,1
29,15.231667636005628,6,2,85.92360266077102,1
59,1.2856180885283195,5,2,123.10966291041292,1
26,10.57393530487002,7,0,9.562104353690001,1
32,8.271914488734316,7,0,111.50971471849884,1
57,5.652874661584654,5,1,6.382149408195972,0
42,4.904535428005762,3,1,16.087968832298674,0
22,1.903006443076582,3,1,82.56809018322981,0
28,8.475272720803527,5,1,115.47270568339816,1
51,3.4809135303437024,5,1,57.62261827928157,0
41,0.36764918210043906,2,2,5.536849904834986,0
32,1.8761091148861184,7,0,37.011129862475336,1
55,13.68974616870432,4,1,42.505737260036504,1
25,9.508326851074218,4,1,16.554518344926507,1
22,20.060791005661073,3,1,237.1975201979065,1
43,4.944218180842733,6,0,20.445649024191038,0
35,1.4218383434090414,4,3,11.802243915529582,0
23,0.8885513238726123,5,2,5.834333455971633,0
54,1.0345946793379461,2,0,23.781069839574755,0
30,0.09997108581272793,9,2,58.983312767069286,0
45,2.4770758110719253,4,1,13.160342030766357,0
22,1.0624257749256967,6,1,73.384813388078,1
30,2.652212755409366,4,0,7.274488650098367,0
34,13.666411743682294,4,1,29.03272177934434,0
57,2.815335517583821,9,3,60.595837051251536,1
62,10.518035842136438,4,0,7.269176350264909,0
49,4.650741107228486,3,2,45.54553774628356,0
46,1.4193238691550158,5,1,80.21070710974769,1
20,2.1991552460252226,1,1,45.26122153020628,0
57,0.438255375881352,3,2,35.81709801667882,1
51,2.0282950865067626,5,2,91.10048746394203,1
57,5.658895568042123,4,4,211.40642791300888,1
44,0.37421632785228953,3,3,10.002669168073517,1
30,1.1495910408277095,1,2,58.77677382109533,1
62,2.4018138328639793,3,1,4.204829873009693,0
50,20.100696856989472,5,0,2.189289108798018,0
23,7.682373866875759,5,0,16.48210865116416,1
41,6.611656524379368,1,1,176.88486771138545,1
36,0.6175712692398561,4,3,40.169943188177896,1
33,7.593323993624747,8,2,15.6172761103227,1
57,7.691841596176337,4,1,7.111950933135574,0
45,4.595256388689759,1,0,126.40119069313354,0
50,23.210095210251467,5,0,22.49958702536711,1
58,1.9670940789981595,7,3,18.314426795516408,0
30,14.174231483547267,4,1,97.58353666999928,1
60,12.309728309573698,5,0,46.367941863727204,1
62,0.05773535655926859,3,2,9.234384392273078,0
42,2.990244447601488,2,0,27.36674686936803,0
59,18.884016174611922,7,0,131.7151799996607,1
53,0.5441736209537663,2,1,115.73469273419894,0
44,3.96798436351905,4,2,3.6344378248441327,0
55,19.306057057460375,4,2,15.640640555030458,1
24,4.053974648030802,4,2,8.393685452169136,1
22,1.052465181432325,3,1,38.15828399027241,0
60,4.3635614603220665,3,1,69.31138157338185,1
62,1.1435486561414114,4,0,17.516414272249584,0
48,3.6667662291687213,2,0,70.94006719026271,1
40,0.3846331853664536,2,0,55.2388988362431,1
59,4.65046104322848,5,2,65.1385246459915,0
27,3.6365190561878036,4,4,148.0604686070336,1
49,6.738472448657655,3,1,27.635522059635964,1
60,4.9807361647013035,2,2,20.970698988382928,0
47,3.9881655997528522,7,1,57.57648318410267,0
56,5.852349231610524,2,0,82.3978004082666,0
48,0.7770852358313872,1,2,10.625346792320821,0
35,4.523783294590985,5,1,93.80042080156345,1
53,0.9443785590381516,5,1,2.979671268441496,0
19,12.98627145003211,1,0,0.3207139827217944,1
31,0.35390505080214296,4,0,8.624134839721826,1
30,2.813882949850652,9,2,192.37544369791374,1
46,5.950308037301851,4,2,37.07123845580178,1
29,3.062651296599896,2,0,2.384327772971242,0
56,0.48307905162610976,3,5,293.4744542598006,1
19,4.0302247742313195,5,2,68.30718870412687,0
49,5.130973165856048,5,3,91.00951386364211,0
30,6.083472093208514,8,1,11.972573175452354,1
63,2.3361160068036613,1,0,5.571692399518134,1
44,4.146667283111223,2,1,36.18907715036886,1
58,2.9954295828949173,2,2,73.9590246073857,0
34,5.574562675244616,4,0,50.77526589188525,1
57,4.38002801510025,7,1,49.855971894592756,1
48,3.7301689238442237,3,2,70.7544659979988,1
51,1.4352404795419162,7,1,12.875158598264203,0
41,0.010102788503831998,5,1,54.16440753831171,0
62,0.9562969543623578,5,3,24.888121759405944,0
52,0.6225243663754843,3,3,3.615282920576943,1
23,2.9808714192785946,4,1,11.291270103376876,0
36,4.737077489044118,3,4,78.99486309186786,1
47,1.1981752625841067,9,1,113.13491185760446,1
24,13.989089262959698,5,0,16.62154748860721,1
27,0.03352277302363078,4,1,10.558336655104487,0
58,7.398653821341,7,3,1.3544048161593263,1
49,4.906877271168191,10,5,147.53544888696402,1
51,2.3384699010799768,3,3,57.57770363793073,1
45,0.25904052604377326,3,3,157.36277628839645,1
32,4.937410964555027,1,0,99.69960294648102,1
47,2.4356554549348486,1,3,20.811132629829086,0
